20,40,0.260869562625885
30,40,0.21739129722118378
40,40,0.17391304671764374
50,40,0.21739129722118378
60,40,0.21739129722118378
70,40,0.17391304671764374
80,40,0.17391304671764374
90,40,0.17391304671764374
100,40,0.21739129722118378
110,40,0.21739129722118378
120,40,0.21739129722118378
130,40,0.17391304671764374
140,40,0.21739129722118378
150,40,0.21739129722118378
160,40,0.21739129722118378
170,40,0.17391304671764374
180,40,0.17391304671764374
190,40,0.17391304671764374
200,40,0.21739129722118378
210,40,0.21739129722118378
220,40,0.17391304671764374
230,40,0.17391304671764374
240,40,0.21739129722118378
250,40,0.21739129722118378
260,40,0.17391304671764374
270,40,0.21739129722118378
280,40,0.17391304671764374
290,40,0.21739129722118378
300,40,0.17391304671764374
310,40,0.17391304671764374
320,40,0.17391304671764374
330,40,0.17391304671764374
340,40,0.17391304671764374
350,40,0.21739129722118378
360,40,0.21739129722118378
370,40,0.17391304671764374
380,40,0.17391304671764374
390,40,0.21739129722118378
400,40,0.17391304671764374
410,40,0.17391304671764374
420,40,0.17391304671764374
430,40,0.21739129722118378
440,40,0.17391304671764374
450,40,0.17391304671764374
460,40,0.17391304671764374
470,40,0.17391304671764374
480,40,0.17391304671764374
490,40,0.21739129722118378
500,40,0.21739129722118378
510,40,0.21739129722118378
520,40,0.17391304671764374
530,40,0.21739129722118378
540,40,0.17391304671764374
550,40,0.17391304671764374
560,40,0.17391304671764374
570,40,0.21739129722118378
580,40,0.21739129722118378
590,40,0.21739129722118378
600,40,0.17391304671764374
20,80,0.260869562625885
30,80,0.21739129722118378
40,80,0.17391304671764374
50,80,0.21739129722118378
60,80,0.17391304671764374
70,80,0.17391304671764374
80,80,0.1304347813129425
90,80,0.17391304671764374
100,80,0.17391304671764374
110,80,0.08695652335882187
120,80,0.21739129722118378
130,80,0.17391304671764374
140,80,0.1304347813129425
150,80,0.21739129722118378
160,80,0.17391304671764374
170,80,0.1304347813129425
180,80,0.1304347813129425
190,80,0.21739129722118378
200,80,0.17391304671764374
210,80,0.1304347813129425
220,80,0.08695652335882187
230,80,0.17391304671764374
240,80,0.21739129722118378
250,80,0.17391304671764374
260,80,0.17391304671764374
270,80,0.17391304671764374
280,80,0.1304347813129425
290,80,0.17391304671764374
300,80,0.21739129722118378
310,80,0.17391304671764374
320,80,0.17391304671764374
330,80,0.21739129722118378
340,80,0.1304347813129425
350,80,0.1304347813129425
360,80,0.17391304671764374
370,80,0.1304347813129425
380,80,0.21739129722118378
390,80,0.1304347813129425
400,80,0.17391304671764374
410,80,0.1304347813129425
420,80,0.17391304671764374
430,80,0.17391304671764374
440,80,0.17391304671764374
450,80,0.1304347813129425
460,80,0.1304347813129425
470,80,0.1304347813129425
480,80,0.1304347813129425
490,80,0.1304347813129425
500,80,0.1304347813129425
510,80,0.1304347813129425
520,80,0.1304347813129425
530,80,0.17391304671764374
540,80,0.21739129722118378
550,80,0.17391304671764374
560,80,0.17391304671764374
570,80,0.1304347813129425
580,80,0.1304347813129425
590,80,0.1304347813129425
600,80,0.17391304671764374
20,120,0.1304347813129425
30,120,0.21739129722118378
40,120,0.260869562625885
50,120,0.21739129722118378
60,120,0.21739129722118378
70,120,0.17391304671764374
80,120,0.21739129722118378
90,120,0.1304347813129425
100,120,0.17391304671764374
110,120,0.21739129722118378
120,120,0.17391304671764374
130,120,0.17391304671764374
140,120,0.17391304671764374
150,120,0.17391304671764374
160,120,0.21739129722118378
170,120,0.17391304671764374
180,120,0.17391304671764374
190,120,0.17391304671764374
200,120,0.1304347813129425
210,120,0.21739129722118378
220,120,0.17391304671764374
230,120,0.21739129722118378
240,120,0.17391304671764374
250,120,0.17391304671764374
260,120,0.17391304671764374
270,120,0.21739129722118378
280,120,0.17391304671764374
290,120,0.17391304671764374
300,120,0.17391304671764374
310,120,0.17391304671764374
320,120,0.17391304671764374
330,120,0.17391304671764374
340,120,0.17391304671764374
350,120,0.08695652335882187
360,120,0.08695652335882187
370,120,0.17391304671764374
380,120,0.21739129722118378
390,120,0.21739129722118378
400,120,0.21739129722118378
410,120,0.17391304671764374
420,120,0.21739129722118378
430,120,0.21739129722118378
440,120,0.21739129722118378
450,120,0.17391304671764374
460,120,0.21739129722118378
470,120,0.17391304671764374
480,120,0.21739129722118378
490,120,0.21739129722118378
500,120,0.21739129722118378
510,120,0.17391304671764374
520,120,0.17391304671764374
530,120,0.21739129722118378
540,120,0.21739129722118378
550,120,0.21739129722118378
560,120,0.21739129722118378
570,120,0.17391304671764374
580,120,0.21739129722118378
590,120,0.21739129722118378
600,120,0.21739129722118378
20,160,0.1304347813129425
30,160,0.17391304671764374
40,160,0.21739129722118378
50,160,0.21739129722118378
60,160,0.17391304671764374
70,160,0.21739129722118378
80,160,0.17391304671764374
90,160,0.17391304671764374
100,160,0.17391304671764374
110,160,0.17391304671764374
120,160,0.17391304671764374
130,160,0.17391304671764374
140,160,0.17391304671764374
150,160,0.17391304671764374
160,160,0.17391304671764374
170,160,0.17391304671764374
180,160,0.17391304671764374
190,160,0.17391304671764374
200,160,0.21739129722118378
