Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.017 | Train Acc: 100.00%
	 Val. Loss: 5.002 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.016 | Train Acc: 100.00%
	 Val. Loss: 5.057 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.015 | Train Acc: 100.00%
	 Val. Loss: 5.110 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.015 | Train Acc: 100.00%
	 Val. Loss: 5.159 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.014 | Train Acc: 100.00%
	 Val. Loss: 5.207 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.013 | Train Acc: 100.00%
	 Val. Loss: 5.253 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.013 | Train Acc: 100.00%
	 Val. Loss: 5.297 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.012 | Train Acc: 100.00%
	 Val. Loss: 5.344 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.011 | Train Acc: 100.00%
	 Val. Loss: 5.393 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.011 | Train Acc: 100.00%
	 Val. Loss: 5.443 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.010 | Train Acc: 100.00%
	 Val. Loss: 5.494 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.010 | Train Acc: 100.00%
	 Val. Loss: 5.545 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.010 | Train Acc: 100.00%
	 Val. Loss: 5.596 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.009 | Train Acc: 100.00%
	 Val. Loss: 5.644 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.009 | Train Acc: 100.00%
	 Val. Loss: 5.695 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.008 | Train Acc: 100.00%
	 Val. Loss: 5.729 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.008 | Train Acc: 100.00%
	 Val. Loss: 5.764 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.008 | Train Acc: 100.00%
	 Val. Loss: 5.790 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.007 | Train Acc: 100.00%
	 Val. Loss: 5.818 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.007 | Train Acc: 100.00%
	 Val. Loss: 5.849 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.007 | Train Acc: 100.00%
	 Val. Loss: 5.881 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.007 | Train Acc: 100.00%
	 Val. Loss: 5.916 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.006 | Train Acc: 100.00%
	 Val. Loss: 5.952 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.006 | Train Acc: 100.00%
	 Val. Loss: 5.987 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.006 | Train Acc: 100.00%
	 Val. Loss: 6.020 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.006 | Train Acc: 100.00%
	 Val. Loss: 6.053 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.005 | Train Acc: 100.00%
	 Val. Loss: 6.085 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.005 | Train Acc: 100.00%
	 Val. Loss: 6.118 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.005 | Train Acc: 100.00%
	 Val. Loss: 6.149 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.005 | Train Acc: 100.00%
	 Val. Loss: 6.179 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.005 | Train Acc: 100.00%
	 Val. Loss: 6.208 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.004 | Train Acc: 100.00%
	 Val. Loss: 6.236 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.004 | Train Acc: 100.00%
	 Val. Loss: 6.260 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.004 | Train Acc: 100.00%
	 Val. Loss: 6.287 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.004 | Train Acc: 100.00%
	 Val. Loss: 6.314 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.004 | Train Acc: 100.00%
	 Val. Loss: 6.340 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.004 | Train Acc: 100.00%
	 Val. Loss: 6.365 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.004 | Train Acc: 100.00%
	 Val. Loss: 6.389 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.004 | Train Acc: 100.00%
	 Val. Loss: 6.413 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.434 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.457 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.480 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.505 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.531 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.558 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.582 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.606 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.629 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.650 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.003 | Train Acc: 100.00%
	 Val. Loss: 6.670 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.691 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.713 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.736 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.757 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.778 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.798 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.819 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.839 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.859 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.878 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.897 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.916 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.936 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.957 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.979 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 6.999 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 7.019 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 7.037 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 7.056 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.002 | Train Acc: 100.00%
	 Val. Loss: 7.074 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.093 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.113 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.132 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.151 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.173 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.193 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.214 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.232 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.251 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.269 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.286 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.301 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.316 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.332 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.349 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.367 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.385 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.402 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.419 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.435 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.450 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.465 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.479 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.493 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.506 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.520 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.536 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.554 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.569 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.581 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.593 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.605 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.619 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.633 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.645 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.658 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.670 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.679 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.689 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.699 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.710 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.722 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.733 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.741 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.749 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.758 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.770 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.782 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.794 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.804 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.811 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.819 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.827 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.837 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.849 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.860 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.870 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.879 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.001 | Train Acc: 100.00%
	 Val. Loss: 7.888 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.896 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.906 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.918 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.927 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.935 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.943 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.954 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.965 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.978 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.987 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 7.994 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.000 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.007 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.015 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.026 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.037 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.045 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.052 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.059 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.065 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.069 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.075 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.085 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.097 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.107 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.115 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.120 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.126 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.130 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.135 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.144 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.153 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.161 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.166 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.170 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.175 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.183 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.192 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.198 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.204 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.207 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.215 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.225 |  Val. Acc: 22.22%
Epoch: 03 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.232 |  Val. Acc: 22.22%
Epoch: 04 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.237 |  Val. Acc: 22.22%
Epoch: 05 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.240 |  Val. Acc: 22.22%
Epoch: 06 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.249 |  Val. Acc: 22.22%
Epoch: 07 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.254 |  Val. Acc: 22.22%
Epoch: 08 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.258 |  Val. Acc: 22.22%
Epoch: 09 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.266 |  Val. Acc: 22.22%
Epoch: 10 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.272 |  Val. Acc: 22.22%
Epoch: 01 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
	 Val. Loss: 8.277 |  Val. Acc: 22.22%
Epoch: 02 | Epoch Time: 0m 1s
	Train Loss: 0.000 | Train Acc: 100.00%
